縣市代碼,縣市名稱,區里代碼,區鄉鎮名稱,村里代碼,村里名稱
64,高雄市,6401000,旗津區,6401000-013,中興里
64,高雄市,6401100,小港區,6401100-001,小港里
64,高雄市,6401100,小港區,6401100-002,港口里
64,高雄市,6401100,小港區,6401100-003,港正里
64,高雄市,6401100,小港區,6401100-004,港墘里
64,高雄市,6401100,小港區,6401100-005,港明里
64,高雄市,6401100,小港區,6401100-006,港后里
64,高雄市,6401100,小港區,6401100-007,港南里
64,高雄市,6401100,小港區,6401100-008,港興里
64,高雄市,6401100,小港區,6401100-009,鳳宮里
64,高雄市,6401100,小港區,6401100-010,店鎮里
64,高雄市,6401100,小港區,6401100-011,大苓里
64,高雄市,6401100,小港區,6401100-012,二苓里
64,高雄市,6401100,小港區,6401100-013,三苓里
64,高雄市,6401100,小港區,6401100-014,正苓里
64,高雄市,6401100,小港區,6401100-015,順苓里
64,高雄市,6401100,小港區,6401100-016,六苓里
64,高雄市,6401100,小港區,6401100-017,宏亮里
64,高雄市,6401100,小港區,6401100-018,山東里
64,高雄市,6401100,小港區,6401100-019,青島里
64,高雄市,6401100,小港區,6401100-020,濟南里
64,高雄市,6401100,小港區,6401100-021,泰山里
64,高雄市,6401100,小港區,6401100-022,山明里
64,高雄市,6401100,小港區,6401100-023,高松里
64,高雄市,6401100,小港區,6401100-024,松金里
64,高雄市,6401100,小港區,6401100-025,松山里
64,高雄市,6401100,小港區,6401100-026,大坪里
64,高雄市,6401100,小港區,6401100-027,坪頂里
64,高雄市,6401100,小港區,6401100-028,孔宅里
64,高雄市,6401100,小港區,6401100-029,廈莊里
64,高雄市,6401100,小港區,6401100-030,合作里
64,高雄市,6401100,小港區,6401100-031,桂林里
64,高雄市,6401100,小港區,6401100-032,中厝里
64,高雄市,6401100,小港區,6401100-033,鳳鳴里
64,高雄市,6401100,小港區,6401100-034,龍鳳里
64,高雄市,6401100,小港區,6401100-035,鳳森里
64,高雄市,6401100,小港區,6401100-036,鳳林里
64,高雄市,6401100,小港區,6401100-037,鳳興里
64,高雄市,6401100,小港區,6401100-038,鳳源里
64,高雄市,6401200,鳳山區,6401200-001,縣口里
64,高雄市,6401200,鳳山區,6401200-002,成功里
64,高雄市,6401200,鳳山區,6401200-003,光明里
64,高雄市,6401200,鳳山區,6401200-004,興中里
64,高雄市,6401200,鳳山區,6401200-005,南興里
64,高雄市,6401200,鳳山區,6401200-006,和德里
64,高雄市,6401200,鳳山區,6401200-007,鳳崗里
64,高雄市,6401200,鳳山區,6401200-008,中和里
64,高雄市,6401200,鳳山區,6401200-009,鎮北里
64,高雄市,6401200,鳳山區,6401200-010,縣衙里
64,高雄市,6401200,鳳山區,6401200-011,文英里
64,高雄市,6401200,鳳山區,6401200-012,鎮西里
64,高雄市,6401200,鳳山區,6401200-013,鎮東里
64,高雄市,6401200,鳳山區,6401200-014,埤頂里
64,高雄市,6401200,鳳山區,6401200-015,中正里
64,高雄市,6401200,鳳山區,6401200-016,鎮南里
64,高雄市,6401200,鳳山區,6401200-017,老爺里
64,高雄市,6401200,鳳山區,6401200-018,瑞竹里
64,高雄市,6401200,鳳山區,6401200-019,忠義里
64,高雄市,6401200,鳳山區,6401200-020,誠義里
64,高雄市,6401200,鳳山區,6401200-021,新興里
64,高雄市,6401200,鳳山區,6401200-022,海光里
64,高雄市,6401200,鳳山區,6401200-024,忠誠里
64,高雄市,6401200,鳳山區,6401200-025,新甲里
64,高雄市,6401200,鳳山區,6401200-026,武漢里
64,高雄市,6401200,鳳山區,6401200-027,正義里
64,高雄市,6401200,鳳山區,6401200-028,一甲里
64,高雄市,6401200,鳳山區,6401200-029,福興里
64,高雄市,6401200,鳳山區,6401200-030,東門里
64,高雄市,6401200,鳳山區,6401200-031,瑞興里
64,高雄市,6401200,鳳山區,6401200-032,天興里
64,高雄市,6401200,鳳山區,6401200-033,新強里
64,高雄市,6401200,鳳山區,6401200-034,國泰里
64,高雄市,6401200,鳳山區,6401200-035,鳳東里
64,高雄市,6401200,鳳山區,6401200-036,新富里
64,高雄市,6401200,鳳山區,6401200-037,國光里
64,高雄市,6401200,鳳山區,6401200-038,國隆里
64,高雄市,6401200,鳳山區,6401200-039,文德里
64,高雄市,6401200,鳳山區,6401200-040,過埤里
64,高雄市,6401200,鳳山區,6401200-041,曹公里
64,高雄市,6401200,鳳山區,6401200-042,興仁里
64,高雄市,6401200,鳳山區,6401200-043,五福里
64,高雄市,6401200,鳳山區,6401200-044,忠孝里
64,高雄市,6401200,鳳山區,6401200-045,生明里
64,高雄市,6401200,鳳山區,6401200-046,和興里
64,高雄市,6401200,鳳山區,6401200-047,協和里
64,高雄市,6401200,鳳山區,6401200-048,文山里
64,高雄市,6401200,鳳山區,6401200-049,福誠里
64,高雄市,6401200,鳳山區,6401200-050,誠德里
64,高雄市,6401200,鳳山區,6401200-051,三民里
64,高雄市,6401200,鳳山區,6401200-053,北門里
64,高雄市,6401200,鳳山區,6401200-054,富甲里
64,高雄市,6401200,鳳山區,6401200-055,南成里
64,高雄市,6401200,鳳山區,6401200-056,文華里
64,高雄市,6401200,鳳山區,6401200-057,大德里
64,高雄市,6401200,鳳山區,6401200-058,武松里
64,高雄市,6401200,鳳山區,6401200-059,文衡里
64,高雄市,6401200,鳳山區,6401200-060,文福里
64,高雄市,6401200,鳳山區,6401200-061,誠信里
64,高雄市,6401200,鳳山區,6401200-062,誠智里
64,高雄市,6401200,鳳山區,6401200-063,國富里
64,高雄市,6401200,鳳山區,6401200-064,武慶里
64,高雄市,6401200,鳳山區,6401200-065,海洋里
64,高雄市,6401200,鳳山區,6401200-066,新武里
64,高雄市,6401200,鳳山區,6401200-067,新樂里
64,高雄市,6401200,鳳山區,6401200-068,新泰里
64,高雄市,6401200,鳳山區,6401200-069,中崙里
64,高雄市,6401200,鳳山區,6401200-070,中榮里
64,高雄市,6401200,鳳山區,6401200-071,中民里
64,高雄市,6401200,鳳山區,6401200-072,二甲里
64,高雄市,6401200,鳳山區,6401200-073,龍成里
64,高雄市,6401200,鳳山區,6401200-074,富榮里
64,高雄市,6401200,鳳山區,6401200-075,善美里
64,高雄市,6401200,鳳山區,6401200-076,南和里
64,高雄市,6401200,鳳山區,6401200-077,福祥里
64,高雄市,6401200,鳳山區,6401200-078,保安里
64,高雄市,6401300,林園區,6401300-001,東林里
64,高雄市,6401300,林園區,6401300-002,林園里
64,高雄市,6401300,林園區,6401300-003,溪州里
64,高雄市,6401300,林園區,6401300-004,潭頭里
64,高雄市,6401300,林園區,6401300-005,中厝里
64,高雄市,6401300,林園區,6401300-006,中門里
64,高雄市,6401300,林園區,6401300-007,頂厝里
64,高雄市,6401300,林園區,6401300-008,港埔里
64,高雄市,6401300,林園區,6401300-009,西溪里
64,高雄市,6401300,林園區,6401300-010,港嘴里
64,高雄市,6401300,林園區,6401300-011,北汕里
64,高雄市,6401300,林園區,6401300-012,林內里
64,高雄市,6401300,林園區,6401300-013,王公里
64,高雄市,6401300,林園區,6401300-014,林家里
64,高雄市,6401300,林園區,6401300-015,龔厝里
64,高雄市,6401300,林園區,6401300-016,鳳芸里
64,高雄市,6401300,林園區,6401300-017,中芸里
64,高雄市,6401300,林園區,6401300-018,東汕里
64,高雄市,6401300,林園區,6401300-019,西汕里
64,高雄市,6401300,林園區,6401300-020,仁愛里
64,高雄市,6401300,林園區,6401300-021,文賢里
64,高雄市,6401300,林園區,6401300-022,廣應里
64,高雄市,6401300,林園區,6401300-023,五福里
64,高雄市,6401300,林園區,6401300-024,中汕里
64,高雄市,6401400,大寮區,6401400-001,拷潭里
64,高雄市,6401400,大寮區,6401400-002,內坑里
64,高雄市,6401400,大寮區,6401400-003,大寮里
64,高雄市,6401400,大寮區,6401400-004,上寮里
64,高雄市,6401400,大寮區,6401400-005,三隆里
64,高雄市,6401400,大寮區,6401400-006,琉球里
64,高雄市,6401400,大寮區,6401400-007,翁園里
64,高雄市,6401400,大寮區,6401400-008,前庄里
64,高雄市,6401400,大寮區,6401400-009,中庄里
64,高雄市,6401400,大寮區,6401400-010,後庄里
64,高雄市,6401400,大寮區,6401400-011,義仁里
64,高雄市,6401400,大寮區,6401400-012,新厝里
64,高雄市,6401400,大寮區,6401400-013,過溪里
64,高雄市,6401400,大寮區,6401400-014,潮寮里
64,高雄市,6401400,大寮區,6401400-015,會結里
64,高雄市,6401400,大寮區,6401400-016,會社里
64,高雄市,6401400,大寮區,6401400-017,山頂里
64,高雄市,6401400,大寮區,6401400-018,忠義里
64,高雄市,6401400,大寮區,6401400-019,永芳里
64,高雄市,6401400,大寮區,6401400-020,義和里
64,高雄市,6401400,大寮區,6401400-021,溪寮里
64,高雄市,6401400,大寮區,6401400-022,江山里
64,高雄市,6401400,大寮區,6401400-023,昭明里
64,高雄市,6401400,大寮區,6401400-024,光武里
64,高雄市,6401400,大寮區,6401400-025,中興里
64,高雄市,6401500,大樹區,6401500-001,竹寮里
64,高雄市,6401500,大樹區,6401500-002,九曲里
64,高雄市,6401500,大樹區,6401500-003,久堂里
64,高雄市,6401500,大樹區,6401500-004,水安里
64,高雄市,6401500,大樹區,6401500-005,水寮里
64,高雄市,6401500,大樹區,6401500-006,檨腳里
64,高雄市,6401500,大樹區,6401500-007,興山里
64,高雄市,6401500,大樹區,6401500-008,和山里
64,高雄市,6401500,大樹區,6401500-009,姑山里
64,高雄市,6401500,大樹區,6401500-010,大坑里
64,高雄市,6401500,大樹區,6401500-011,井腳里
64,高雄市,6401500,大樹區,6401500-012,小坪里
64,高雄市,6401500,大樹區,6401500-013,龍目里
64,高雄市,6401500,大樹區,6401500-014,大樹里
64,高雄市,6401500,大樹區,6401500-015,三和里
64,高雄市,6401500,大樹區,6401500-016,溪埔里
64,高雄市,6401500,大樹區,6401500-017,興田里
64,高雄市,6401500,大樹區,6401500-018,統嶺里
64,高雄市,6401600,大社區,6401600-001,嘉誠里
64,高雄市,6401600,大社區,6401600-002,保社里
64,高雄市,6401600,大社區,6401600-003,大社里
64,高雄市,6401600,大社區,6401600-004,翠屏里
64,高雄市,6401600,大社區,6401600-005,三奶里
64,高雄市,6401600,大社區,6401600-006,觀音里
64,高雄市,6401600,大社區,6401600-007,神農里
64,高雄市,6401600,大社區,6401600-008,中里里
64,高雄市,6401600,大社區,6401600-009,保安里
64,高雄市,6401700,仁武區,6401700-001,大灣里
64,高雄市,6401700,仁武區,6401700-002,灣內里
64,高雄市,6401700,仁武區,6401700-003,考潭里
64,高雄市,6401700,仁武區,6401700-004,烏林里
64,高雄市,6401700,仁武區,6401700-005,仁福里
64,高雄市,6401700,仁武區,6401700-006,仁武里
64,高雄市,6401700,仁武區,6401700-007,文武里
64,高雄市,6401700,仁武區,6401700-008,竹後里
64,高雄市,6401700,仁武區,6401700-009,八卦里
64,高雄市,6401700,仁武區,6401700-010,高楠里
64,高雄市,6401700,仁武區,6401700-011,後安里
64,高雄市,6401700,仁武區,6401700-012,中華里
64,高雄市,6401700,仁武區,6401700-013,五和里
64,高雄市,6401700,仁武區,6401700-014,仁和里
64,高雄市,6401700,仁武區,6401700-015,赤山里
64,高雄市,6401700,仁武區,6401700-016,仁慈里
64,高雄市,6401800,鳥松區,6401800-001,鳥松里
64,高雄市,6401800,鳥松區,6401800-002,夢裡里
64,高雄市,6401800,鳥松區,6401800-003,大華里
64,高雄市,6401800,鳥松區,6401800-004,坔埔里
64,高雄市,6401800,鳥松區,6401800-005,仁美里
64,高雄市,6401800,鳥松區,6401800-006,大竹里
64,高雄市,6401800,鳥松區,6401800-007,華美里
64,高雄市,6401900,岡山區,6401900-001,平安里
64,高雄市,6401900,岡山區,6401900-002,岡山里
64,高雄市,6401900,岡山區,6401900-003,壽天里
64,高雄市,6401900,岡山區,6401900-004,維仁里
64,高雄市,6401900,岡山區,6401900-005,後紅里
64,高雄市,6401900,岡山區,6401900-006,大遼里
64,高雄市,6401900,岡山區,6401900-007,忠孝里
64,高雄市,6401900,岡山區,6401900-008,和平里
64,高雄市,6401900,岡山區,6401900-009,前峰里
64,高雄市,6401900,岡山區,6401900-010,劉厝里
64,高雄市,6401900,岡山區,6401900-011,協和里
64,高雄市,6401900,岡山區,6401900-012,後協里
64,高雄市,6401900,岡山區,6401900-013,信義里
64,高雄市,6401900,岡山區,6401900-014,潭底里
64,高雄市,6401900,岡山區,6401900-015,三和里
64,高雄市,6401900,岡山區,6401900-016,仁壽里
64,高雄市,6401900,岡山區,6401900-017,碧紅里
64,高雄市,6401900,岡山區,6401900-018,程香里
64,高雄市,6401900,岡山區,6401900-019,竹圍里
64,高雄市,6401900,岡山區,6401900-020,台上里
64,高雄市,6401900,岡山區,6401900-021,灣裡里
64,高雄市,6401900,岡山區,6401900-022,白米里
64,高雄市,6401900,岡山區,6401900-023,石潭里
64,高雄市,6401900,岡山區,6401900-024,福興里
64,高雄市,6401900,岡山區,6401900-025,本洲里
64,高雄市,6401900,岡山區,6401900-026,嘉興里
64,高雄市,6401900,岡山區,6401900-027,嘉峰里
64,高雄市,6401900,岡山區,6401900-028,華崗里
64,高雄市,6401900,岡山區,6401900-029,大莊里
64,高雄市,6401900,岡山區,6401900-030,協榮里
64,高雄市,6401900,岡山區,6401900-031,為隨里
64,高雄市,6401900,岡山區,6401900-032,壽峰里
64,高雄市,6401900,岡山區,6401900-033,仁義里
64,高雄市,6402000,橋頭區,6402000-001,橋頭里
64,高雄市,6402000,橋頭區,6402000-002,橋南里
64,高雄市,6402000,橋頭區,6402000-003,仕隆里
64,高雄市,6402000,橋頭區,6402000-004,仕豐里
64,高雄市,6402000,橋頭區,6402000-005,芋寮里
64,高雄市,6402000,橋頭區,6402000-006,東林里
64,高雄市,6402000,橋頭區,6402000-007,西林里
64,高雄市,6402000,橋頭區,6402000-008,白樹里
64,高雄市,6402000,橋頭區,6402000-009,筆秀里
64,高雄市,6402000,橋頭區,6402000-010,新莊里
64,高雄市,6402000,橋頭區,6402000-011,甲北里
64,高雄市,6402000,橋頭區,6402000-012,甲南里
64,高雄市,6402000,橋頭區,6402000-013,頂鹽里
64,高雄市,6402000,橋頭區,6402000-014,中崎里
64,高雄市,6402000,橋頭區,6402000-015,仕和里
64,高雄市,6402000,橋頭區,6402000-016,德松里
64,高雄市,6402000,橋頭區,6402000-017,三德里
64,高雄市,6402100,燕巢區,6402100-001,尖山里
64,高雄市,6402100,燕巢區,6402100-002,瓊林里
64,高雄市,6402100,燕巢區,6402100-003,安招里
64,高雄市,6402100,燕巢區,6402100-004,角宿里
64,高雄市,6402100,燕巢區,6402100-005,鳳雄里
64,高雄市,6402100,燕巢區,6402100-006,金山里
64,高雄市,6402100,燕巢區,6402100-007,東燕里
64,高雄市,6402100,燕巢區,6402100-008,南燕里
64,高雄市,6402100,燕巢區,6402100-009,西燕里
64,高雄市,6402100,燕巢區,6402100-010,橫山里
64,高雄市,6402100,燕巢區,6402100-011,深水里
64,高雄市,6402200,田寮區,6402200-001,鹿埔里
64,高雄市,6402200,田寮區,6402200-002,南安里
64,高雄市,6402200,田寮區,6402200-003,大同里
64,高雄市,6402200,田寮區,6402200-004,田寮里
64,高雄市,6402200,田寮區,6402200-005,七星里
64,高雄市,6402200,田寮區,6402200-006,崇德里
64,高雄市,6402200,田寮區,6402200-007,西德里
64,高雄市,6402200,田寮區,6402200-008,三和里
64,高雄市,6402200,田寮區,6402200-009,古亭里
64,高雄市,6402200,田寮區,6402200-010,新興里
64,高雄市,6402300,阿蓮區,6402300-001,石安里
64,高雄市,6402300,阿蓮區,6402300-002,中路里
64,高雄市,6402300,阿蓮區,6402300-003,峯山里
64,高雄市,6402300,阿蓮區,6402300-004,港後里
64,高雄市,6402300,阿蓮區,6402300-005,崗山里
64,高雄市,6402300,阿蓮區,6402300-006,阿蓮里
64,高雄市,6402300,阿蓮區,6402300-007,清蓮里
64,高雄市,6402300,阿蓮區,6402300-008,和蓮里
64,高雄市,6402300,阿蓮區,6402300-009,青旗里
64,高雄市,6402300,阿蓮區,6402300-010,復安里
64,高雄市,6402300,阿蓮區,6402300-011,玉庫里
64,高雄市,6402300,阿蓮區,6402300-012,南蓮里
64,高雄市,6402400,路竹區,6402400-001,竹滬里
64,高雄市,6402400,路竹區,6402400-002,頂寮里
64,高雄市,6402400,路竹區,6402400-003,新達里
64,高雄市,6402400,路竹區,6402400-004,後鄉里
64,高雄市,6402400,路竹區,6402400-005,北嶺里
64,高雄市,6402400,路竹區,6402400-006,社西里
64,高雄市,6402400,路竹區,6402400-007,甲北里
64,高雄市,6402400,路竹區,6402400-008,甲南里
64,高雄市,6402400,路竹區,6402400-009,下坑里
64,高雄市,6402400,路竹區,6402400-010,竹園里
64,高雄市,6402400,路竹區,6402400-011,竹東里
64,高雄市,6402400,路竹區,6402400-012,竹西里
64,高雄市,6402400,路竹區,6402400-013,文北里
64,高雄市,6402400,路竹區,6402400-014,文南里
64,高雄市,6402400,路竹區,6402400-015,三爺里
64,高雄市,6402400,路竹區,6402400-016,鴨寮里
64,高雄市,6402400,路竹區,6402400-017,社東里
64,高雄市,6402400,路竹區,6402400-018,社中里
64,高雄市,6402400,路竹區,6402400-019,竹南里
64,高雄市,6402400,路竹區,6402400-020,社南里
64,高雄市,6402500,湖內區,6402500-001,海山里
64,高雄市,6402500,湖內區,6402500-002,劉家里
64,高雄市,6402500,湖內區,6402500-003,太爺里
64,高雄市,6402500,湖內區,6402500-004,公舘里
64,高雄市,6402500,湖內區,6402500-005,葉厝里
64,高雄市,6402500,湖內區,6402500-006,大湖里
64,高雄市,6402500,湖內區,6402500-007,田尾里
64,高雄市,6402500,湖內區,6402500-008,湖內里
64,高雄市,6402500,湖內區,6402500-009,海埔里
64,高雄市,6402500,湖內區,6402500-010,文賢里
64,高雄市,6402500,湖內區,6402500-011,中賢里
64,高雄市,6402500,湖內區,6402500-012,逸賢里
64,高雄市,6402500,湖內區,6402500-013,忠興里
64,高雄市,6402500,湖內區,6402500-014,湖東里
64,高雄市,6402600,茄萣區,6402600-001,福德里
64,高雄市,6402600,茄萣區,6402600-002,萬福里
64,高雄市,6402600,茄萣區,6402600-003,白雲里
64,高雄市,6402600,茄萣區,6402600-004,嘉賜里
64,高雄市,6402600,茄萣區,6402600-005,嘉安里
64,高雄市,6402600,茄萣區,6402600-006,嘉定里
64,高雄市,6402600,茄萣區,6402600-007,保定里
64,高雄市,6402600,茄萣區,6402600-008,光定里
64,高雄市,6402600,茄萣區,6402600-009,大定里
64,高雄市,6402600,茄萣區,6402600-010,吉定里
64,高雄市,6402600,茄萣區,6402600-011,嘉樂里
64,高雄市,6402600,茄萣區,6402600-012,嘉泰里
64,高雄市,6402600,茄萣區,6402600-013,嘉福里
64,高雄市,6402600,茄萣區,6402600-014,和協里
64,高雄市,6402600,茄萣區,6402600-015,崎漏里
64,高雄市,6402700,永安區,6402700-001,永安里
64,高雄市,6402700,永安區,6402700-002,永華里
64,高雄市,6402700,永安區,6402700-003,新港里
64,高雄市,6402700,永安區,6402700-004,鹽田里
64,高雄市,6402700,永安區,6402700-005,保寧里
64,高雄市,6402700,永安區,6402700-006,維新里
64,高雄市,6402800,彌陀區,6402800-001,光和里
64,高雄市,6402800,彌陀區,6402800-002,彌靖里
64,高雄市,6402800,彌陀區,6402800-003,彌仁里
64,高雄市,6402800,彌陀區,6402800-004,彌壽里
64,高雄市,6402800,彌陀區,6402800-005,彌陀里
64,高雄市,6402800,彌陀區,6402800-006,舊港里
64,高雄市,6402800,彌陀區,6402800-007,文安里
64,高雄市,6402800,彌陀區,6402800-008,鹽埕里
64,高雄市,6402800,彌陀區,6402800-009,過港里
64,高雄市,6402800,彌陀區,6402800-010,海尾里
64,高雄市,6402800,彌陀區,6402800-011,漯底里
64,高雄市,6402800,彌陀區,6402800-012,南寮里
64,高雄市,6402900,梓官區,6402900-001,梓信里
64,高雄市,6402900,梓官區,6402900-002,梓義里
64,高雄市,6402900,梓官區,6402900-003,梓和里
64,高雄市,6402900,梓官區,6402900-004,梓平里
64,高雄市,6402900,梓官區,6402900-005,中崙里
64,高雄市,6402900,梓官區,6402900-006,赤崁里
64,高雄市,6402900,梓官區,6402900-007,禮蚵里
64,高雄市,6402900,梓官區,6402900-008,智蚵里
64,高雄市,6402900,梓官區,6402900-009,信蚵里
64,高雄市,6402900,梓官區,6402900-010,同安里
64,高雄市,6402900,梓官區,6402900-011,大舍里
64,高雄市,6402900,梓官區,6402900-012,赤東里
64,高雄市,6402900,梓官區,6402900-013,赤西里
64,高雄市,6402900,梓官區,6402900-014,茄苳里
64,高雄市,6402900,梓官區,6402900-015,典寶里
64,高雄市,6403000,旗山區,6403000-001,太平里
64,高雄市,6403000,旗山區,6403000-002,大德里
64,高雄市,6403000,旗山區,6403000-003,湄洲里
64,高雄市,6403000,旗山區,6403000-004,圓富里
64,高雄市,6403000,旗山區,6403000-005,中正里
64,高雄市,6403000,旗山區,6403000-006,大林里
64,高雄市,6403000,旗山區,6403000-007,上洲里
64,高雄市,6403000,旗山區,6403000-008,新光里
64,高雄市,6403000,旗山區,6403000-009,南勝里
64,高雄市,6403000,旗山區,6403000-010,中寮里
64,高雄市,6403000,旗山區,6403000-011,東平里
64,高雄市,6403000,旗山區,6403000-012,東昌里
64,高雄市,6403000,旗山區,6403000-013,竹峰里
64,高雄市,6403000,旗山區,6403000-014,瑞吉里
64,高雄市,6403000,旗山區,6403000-015,永和里
64,高雄市,6403000,旗山區,6403000-016,三協里
64,高雄市,6403000,旗山區,6403000-017,鯤洲里
64,高雄市,6403000,旗山區,6403000-018,大山里
64,高雄市,6403000,旗山區,6403000-019,中洲里
64,高雄市,6403000,旗山區,6403000-020,南洲里
64,高雄市,6403000,旗山區,6403000-021,廣福里
64,高雄市,6403100,美濃區,6403100-001,福安里
64,高雄市,6403100,美濃區,6403100-002,合和里
64,高雄市,6403100,美濃區,6403100-003,祿興里
64,高雄市,6403100,美濃區,6403100-004,中壇里
64,高雄市,6403100,美濃區,6403100-005,德興里
64,高雄市,6403100,美濃區,6403100-006,龍山里
64,高雄市,6403100,美濃區,6403100-007,獅山里
64,高雄市,6403100,美濃區,6403100-008,龍肚里
64,高雄市,6403100,美濃區,6403100-009,廣德里
64,高雄市,6403100,美濃區,6403100-010,興隆里
64,高雄市,6403100,美濃區,6403100-011,中圳里
64,高雄市,6403100,美濃區,6403100-012,東門里
64,高雄市,6403100,美濃區,6403100-013,泰安里
64,高雄市,6403100,美濃區,6403100-014,瀰濃里
64,高雄市,6403100,美濃區,6403100-015,清水里
64,高雄市,6403100,美濃區,6403100-016,吉洋里
64,高雄市,6403100,美濃區,6403100-017,吉和里
64,高雄市,6403100,美濃區,6403100-018,吉東里
64,高雄市,6403100,美濃區,6403100-019,廣林里
64,高雄市,6403200,六龜區,6403200-001,新威里
64,高雄市,6403200,六龜區,6403200-002,新興里
64,高雄市,6403200,六龜區,6403200-003,新寮里
64,高雄市,6403200,六龜區,6403200-004,新發里
64,高雄市,6403200,六龜區,6403200-005,荖濃里
64,高雄市,6403200,六龜區,6403200-006,六龜里
64,高雄市,6403200,六龜區,6403200-007,義寶里
64,高雄市,6403200,六龜區,6403200-008,興龍里
64,高雄市,6403200,六龜區,6403200-009,中興里
64,高雄市,6403200,六龜區,6403200-010,寶來里
64,高雄市,6403200,六龜區,6403200-011,文武里
64,高雄市,6403200,六龜區,6403200-012,大津里
64,高雄市,6403300,甲仙區,6403300-001,東安里
64,高雄市,6403300,甲仙區,6403300-002,西安里
64,高雄市,6403300,甲仙區,6403300-003,和安里
64,高雄市,6403300,甲仙區,6403300-004,大田里
64,高雄市,6403300,甲仙區,6403300-005,寶隆里
64,高雄市,6403300,甲仙區,6403300-006,關山里
64,高雄市,6403300,甲仙區,6403300-007,小林里
64,高雄市,6403400,杉林區,6403400-001,杉林里
64,高雄市,6403400,杉林區,6403400-002,木梓里
64,高雄市,6403400,杉林區,6403400-003,集來里
64,高雄市,6403400,杉林區,6403400-004,新庄里
64,高雄市,6403400,杉林區,6403400-005,上平里
64,高雄市,6403400,杉林區,6403400-006,月眉里
64,高雄市,6403400,杉林區,6403400-007,月美里
64,高雄市,6403400,杉林區,6403400-008,大愛里
64,高雄市,6403500,內門區,6403500-001,溝坪里
64,高雄市,6403500,內門區,6403500-002,金竹里
64,高雄市,6403500,內門區,6403500-003,永富里
64,高雄市,6403500,內門區,6403500-004,永吉里
64,高雄市,6403500,內門區,6403500-005,永興里
64,高雄市,6403500,內門區,6403500-006,石坑里
64,高雄市,6403500,內門區,6403500-007,內門里
64,高雄市,6403500,內門區,6403500-008,內豊里
64,高雄市,6403500,內門區,6403500-009,觀亭里
64,高雄市,6403500,內門區,6403500-010,中埔里
64,高雄市,6403500,內門區,6403500-011,內東里
64,高雄市,6403500,內門區,6403500-012,內南里
64,高雄市,6403500,內門區,6403500-013,東埔里
64,高雄市,6403500,內門區,6403500-014,三平里
64,高雄市,6403500,內門區,6403500-015,木柵里
64,高雄市,6403500,內門區,6403500-016,內興里
64,高雄市,6403500,內門區,6403500-017,瑞山里
64,高雄市,6403500,內門區,6403500-018,光興里
64,高雄市,6403600,茂林區,6403600-001,茂林里
64,高雄市,6403600,茂林區,6403600-002,萬山里
64,高雄市,6403600,茂林區,6403600-003,多納里
64,高雄市,6403700,桃源區,6403700-001,桃源里
64,高雄市,6403700,桃源區,6403700-002,寶山里
64,高雄市,6403700,桃源區,6403700-003,建山里
64,高雄市,6403700,桃源區,6403700-004,高中里
64,高雄市,6403700,桃源區,6403700-005,勤和里
64,高雄市,6403700,桃源區,6403700-006,復興里
64,高雄市,6403700,桃源區,6403700-007,拉芙蘭里
64,高雄市,6403700,桃源區,6403700-008,梅山里
64,高雄市,6403800,那瑪夏區,6403800-001,達卡努瓦里
64,高雄市,6403800,那瑪夏區,6403800-002,瑪雅里
64,高雄市,6403800,那瑪夏區,6403800-003,南沙魯里
65,新北市,6500100,板橋區,6500100-001,留侯里
65,新北市,6500100,板橋區,6500100-002,流芳里
65,新北市,6500100,板橋區,6500100-003,赤松里
65,新北市,6500100,板橋區,6500100-004,黃石里
65,新北市,6500100,板橋區,6500100-005,挹秀里
65,新北市,6500100,板橋區,6500100-006,湳興里
65,新北市,6500100,板橋區,6500100-007,新興里
65,新北市,6500100,板橋區,6500100-008,社後里
65,新北市,6500100,板橋區,6500100-009,香社里
65,新北市,6500100,板橋區,6500100-010,中正里
65,新北市,6500100,板橋區,6500100-011,自強里
65,新北市,6500100,板橋區,6500100-012,自立里
65,新北市,6500100,板橋區,6500100-013,光華里
65,新北市,6500100,板橋區,6500100-014,國光里
65,新北市,6500100,板橋區,6500100-015,港尾里
65,新北市,6500100,板橋區,6500100-016,金華里
65,新北市,6500100,板橋區,6500100-017,港德里
65,新北市,6500100,板橋區,6500100-018,民權里
65,新北市,6500100,板橋區,6500100-019,建國里
65,新北市,6500100,板橋區,6500100-020,漢生里
65,新北市,6500100,板橋區,6500100-021,公舘里
65,新北市,6500100,板橋區,6500100-022,新民里
65,新北市,6500100,板橋區,6500100-023,幸福里
65,新北市,6500100,板橋區,6500100-024,忠誠里
65,新北市,6500100,板橋區,6500100-025,百壽里
65,新北市,6500100,板橋區,6500100-026,介壽里
65,新北市,6500100,板橋區,6500100-027,新埔里
65,新北市,6500100,板橋區,6500100-028,華江里
65,新北市,6500100,板橋區,6500100-029,江翠里
65,新北市,6500100,板橋區,6500100-030,純翠里
65,新北市,6500100,板橋區,6500100-031,溪頭里
65,新北市,6500100,板橋區,6500100-032,聯翠里
65,新北市,6500100,板橋區,6500100-033,宏翠里
65,新北市,6500100,板橋區,6500100-034,仁翠里
65,新北市,6500100,板橋區,6500100-035,新翠里
65,新北市,6500100,板橋區,6500100-036,吉翠里
65,新北市,6500100,板橋區,6500100-037,德翠里
65,新北市,6500100,板橋區,6500100-038,滿翠里
